,price,square_meters,bedrooms,bathrooms,parking_spaces,address,description,colony,latitude,longitude
310,2850000,82,2,2,0,LA HERRADURA,"VENTA DE DEPARTAMENTO EN TETELPAN, DESIERTO DE LOS LEONES, ALVARO OBREGON, CIUDAD DE MEXICO",ALVARO OBREGON,19.4127921222,19.4127921222
311,4696380,116,3,2,0,TORRE BLANCA,"DEPARTAMENTO EN VENTA A ESTRENAR EN COLONIA TORRE BLANCA, CIUDAD DE MEXICO",TORRE BLANCA,19.4574907732,19.4574907732
312,4878360,114,3,2,0,TORRE BLANCA,"DEPARTAMENTO EN VENTA  EN COLONIA TORRE BLANCA, MIGUEL HIDALGO, CIUDAD DE MEXICO",TORRE BLANCA,19.4574907732,19.4574907732
313,1715000,59,1,1,0,PENSADOR MEXICANO,"DEPARTAMENTO EN VENTA EN CDMX, PENSADOR MEXICANO, VENUSTIANO CARRANZA",VENUSTIANO CARRANZA,19.43921016,19.43921016
314,2600000,80,2,2,0,CUAJIMALPA,"DEPARTAMENTO EN VENTA EN CUAJIMALPA DE MORELOS, CDMX",,,
315,1790640,67,2,1,0,TORRE BLANCA,"DEPARTAMENTO EN VENTA EN CDMX, EN TACUBA, MIGUEL HIDALGO",TORRE BLANCA,19.4574907732,19.4574907732
316,2385000,85,3,2,0,CUAJIMALPA,"VENTA DE DEPARTAMENTO EN CONJUNTO LA LOMA, HUIXQUILUCAN, ESTADO DE MEXICO",LA LOMA,19.3702674129,19.3702674129
317,2890000,99,2,1,0,NARVARTE ORIENTE,"VENTA DE DEPARTAMENTO EN LA COLONIA NARVARTE, CIUDAD DE MEXICO",,,
318,3010000,67,2,2,0,PORTALES ORIENTE,"DEPARTAMENTO EN VENTA EN METRO PORTALES, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
319,7300000,214,4,2,3,MILITAR MARTE,CASA EN PLAYA MIRAMAR,MILITAR MARTE,19.3810242212,19.3810242212
320,3033840,76,3,2,0,DOCTORES,"VENTA DE DEPARTAMENTO EN COLONIA DOCTORES EJE CENTRAL ,CUAUHTEMOC, CIUDAD DE MEXICO",CUAUHTEMOC,19.3200700913,19.3200700913
321,5395000,110,1,2,0,HIPODROMO,DEPARTAMENTO EN VENTA COL HIPODROMO,,,
322,5936000,80,3,3,2,HEROES DE PADIERNA,"CASA EN PREVENTA EN RESIDENCIAL CUMBRES AJUSCO, TLALPAN, CDMX, 3 RECAMARAS",HEROES DE PADIERNA,19.3133186911,19.3133186911
323,25270000,363,3,4+,4+,SAN MATEO TLALTENANGO,"DEPARTAMENTO EN PREVENTA EN ENCINAR, COL. SAN MATEO TLALTENANGO, 3 RECAMARAS.",SAN MATEO,19.483157965,19.483157965
324,3590000,0,2,2,2,PROGRESO,DEPARTAMENTO EN VENTA 2 RECAMARAS TIZAPAN SAN ANGEL,SAN ANGEL,19.3456616645,19.3456616645
325,2664500,70,3,2,1,AGRICOLA ORIENTAL,"DEPARTAMENTO EN VENTA EN ORIENTE PARK 1, IZTACALCO, CDMX 3 RECAMARAS",,,
326,4250000,0,2,2,0,LOMAS DE SANTA FE,DEPARTAMENTO - SANTA FE CUAJIMALPA,SANTA FE,19.3892631023,19.3892631023
327,2750000,0,3,3,0,FRACC CLUB DE GOLF BOSQUES,DEPARTAMENTO - CLUB DE GOLF BOSQUES,,,
328,23000000,588,4,4+,0,CONTADERO,CASA EN CONDOMINIO - CONTADERO,,,
329,3000000,0,2,2,0,GUERRERO,VENTA DEPARTAMENTO CENTRICO POR REFORMA,,,
330,850000,0,2,1,1,ZONA URBANA EJIDAL SANTA MARTHA ACATITLA NTE.,VENDO SANTA MARTA ACATITLA USA TU CREDITO,SANTA MARTHA ACATITLA,19.3708759874,19.3708759874
331,7980000,0,2,2,0,LOMAS DE STA FE,"RESIDENCIAL INFINITY EN SANTA FE, SE VENDE DEPARTAMENTO",SANTA FE,19.3892631023,19.3892631023
332,2900000,0,2,2,1,PARQUE SAN ANDRES,"ZONA DE COYOACAN, DEPARTAMENTO EN VENTA",PARQUE SAN ANDRES,19.3457136742,19.3457136742
333,6785000,0,3,2,2,ACTIPAN,DEPARTAMENTO EN VENTA O RENTA NUEVO COLONIA ACTIPAN,ACTIPAN,19.3698819161,19.3698819161
334,3690000,0,2,2,2,CD. DE LOS DEPORTES,"DEPARTAMENTO  EN VENTA CERCA NAPOLES, CIUDAD DE LOS DEPORTES",CIUDAD DE LOS DEPORTES,19.3833904099,19.3833904099
335,18000000,475,4,4+,4+,MIGUEL HIDALGO VILLA OLIMPICA,RESIDENCIA EN VENTA CON EXCELENTE PROYECTO ARQUITECTONICO,MIGUEL HIDALGO,19.4359898482,19.4359898482
336,2700000,73,2,2,2,LA PRECIOSA,"EXCELENTE DEPARTAMENTO EN LA CALLE CENTEOTL EN AZCAPOTZALCO $ 2,700,000",LA PRECIOSA,19.4866371814,19.4866371814
337,52000000,0,4,4+,4+,BOSQUE DE LAS LOMAS,RESIDENCIA TOTALMENTE REMODELADA CON ALBERCA Y CINE EN BOSQUES DE LAS LOMAS $ 52M,BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
338,3025000,0,2,2,2,REFINERIA 18 DE MARZO,DEPARTAMENTO VENTA A 20 MIN DE POLANCO OPORTUNIDAD ULTIMOS CON DESCUENTO,,,
339,13600000,0,3,3,3,LOMAS DE SANTA FE,DEPARTAMENTO EN VENTA EN SANTA FE,SANTA FE,19.3892631023,19.3892631023
340,11450000,0,2,2,1,COL DEL VALLE SUR,DEPARTAMENTO VENTA COL DEL VALLE,,,
341,2850000,0,2,2,2,SAN LORENZO TLALTENANGO,VENTA DEPARTAMENTO URGE 15 MIN POLANCO 2 RECAMARAS 2 ESTACIONAMIENTOS,SAN LORENZO TLALTENANGO,19.466849589,19.466849589
342,48000,213,3,3,2,COL DEL VALLE CENTRO,RENTA PENTHAUSE COL DEL VALLE 3 RECAMARAS 2 ESTACIONAMIENTOS ROOF GARDEN PRIVADO,,,
343,2500000,0,3,1,1,LOMAS DE SOTELO,DEPARTAMENTO VENTA LOMAS DE SOTELO A 5 MIN DE POLANCO 3 RECAMARAS,LOMAS DE SOTELO,19.4492461991,19.4492461991
344,12480000,340,4,2,2,PERIODISTA,VENTA HERMOSA RESIDENCIA EN COL. PERIODISTA,PERIODISTA,19.4486064484,19.4486064484
345,7297000,135,2,2,2,COL DEL VALLE CENTRO,DEPARTAMENTO VENTA COLONIA DEL VALLE 2 RECAMARAS 2 ESTACIONAMIENTOS URGE,,,
346,6370000,167,3,2,3,SAN JERONIMO LIDICE,"CASA EN CONDOMINIO EN VENTA , DE 3 RECAMARAS ,EN MAGDALENA CONTRERAS",,,
347,3500000,83,2,2,2,CORPUS CHRISTI,RESIDENCIAL TAMAULIPAS 1788,,,
348,3961043,97,3,2,1,NEXTENGO,"DEPARTAMENTO EN PREVENTA EN CORINTIO CLAVERIA, NEXTENGO, 2 RECAMARAS.",CLAVERIA,19.4660515311,19.4660515311
349,6378000,118,2,2,2,COL DEL VALLE CENTRO,DEPARTAMENTO VENTACOL DEL VALLE 2 RECAMARAS 2 ESTACIONAMIENTOS,,,
350,3330000,0,2,2,1,CENTRO DE AZCAPOTZALCO,DEPARTAMENTO VENTA A UN COSTADO DEL CIRCUITO A 30 MIN DEL AEROPUERTO,CENTRO DE AZCAPOTZALCO,19.4811765098,19.4811765098
351,2500000,0,3,1,1,LOMAS DE SOTELO,VENTA DEPARTAMENTO LOMAS DE SOTELO 3 RECAMARAS RECIEN REMODELADO A 5 MIN POLANCO,LOMAS DE SOTELO,19.4492461991,19.4492461991
352,11512000,213,3,3,2,COL DEL VALLE CENTRO,PENTHAUSE VENTA COL DEL VALLE 3 RECAMARAS 2 ESTACIONAMIENTOS Y ROOF GARDEN,,,
353,6700000,75,2,2,1,COL DEL VALLE CENTRO,DEPARTAMENTO VENTACOL DEL VALLE DE 2 RECAMARAS OPORTUNIDAD PARA OFICINA,,,
354,3780000,0,3,2,2,PERIODISTA,DEPARTAMENTO VENTA A 15 MIN DE POLANCO MUY BIEN UBICADO,PERIODISTA,19.4486064484,19.4486064484
355,1910000,47,1,1,0,STA MARIA LA RIBERA,"DEPARTAMENTO EN VENTA, T14 LUXURY APARTMENTS EN SANTA MARIA LA RIBERA CUAUHTEMOC CDMX, 1 RECAMARA.",CUAUHTEMOC,19.3200700913,19.3200700913
356,2650000,60,2,2,1,STA MARIA LA RIBERA,"DEPARTAMENTO EN VENTA T14 LUXURY APARTMENTS EN SANTA MARIA LA RIBERA CUAUHTEMOC, CDMX, 2 RECAMARAS.",CUAUHTEMOC,19.3200700913,19.3200700913
357,5290000,101,2,2,2,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 2 RECAMARAS.",VERONICA ANZURES,19.4364110927,19.4364110927
358,3720000,64,1,1,1,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 1 RECAMARA.",VERONICA ANZURES,19.4364110927,19.4364110927
359,6540000,93,2,2,2,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 2 RECAMARAS.",VERONICA ANZURES,19.4364110927,19.4364110927
360,5040000,96,3,2,2,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 3 RECAMARAS.",VERONICA ANZURES,19.4364110927,19.4364110927
361,4940000,94,2,2,2,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 2 RECAMARAS.",VERONICA ANZURES,19.4364110927,19.4364110927
362,3300000,60,1,2,1,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 1 RECAMARA.",VERONICA ANZURES,19.4364110927,19.4364110927
363,3270000,60,1,1,1,VERONICA ANZURES,"DEPARTAMENTO EN PREVENTA EN DISTUM, ANZURES, 1 RECAMARA.",VERONICA ANZURES,19.4364110927,19.4364110927
364,6420000,101,2,2,2,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 2 RECAMARAS.",VERONICA ANZURES,19.4364110927,19.4364110927
365,4390000,83,2,2,2,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 2 RECAMARAS.",VERONICA ANZURES,19.4364110927,19.4364110927
366,4340000,82,2,2,2,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 2 RECAMARAS.",VERONICA ANZURES,19.4364110927,19.4364110927
367,3460000,60,1,1,1,VERONICA ANZURES,"DEPARTAMENTO EN VENTA EN DISTUM, ANZURES, 1 RECAMARA.",VERONICA ANZURES,19.4364110927,19.4364110927
368,5900000,0,2,2,2,GRANADA,DEPARTAMENTO EN VENTA EN PARQUES POLANCO EXCELENTE PRECIO,GRANADA,19.4399132456,19.4399132456
369,4500000,117,3,2,0,CANDELARIA TICOMAN,"VENTA DE DEPARTAMENTO EN LINDAVISTA  SUR, GUSTAVO A. MADERO, CIUDAD DE MEXICO",,,
370,5495000,0,2,2,2,COL DEL VALLE CENTRO,DEPARTAMENTO EN VENTA,,,
371,3038132,80,2,2,2,SAN PEDRO XALPA,CALZADA SAN ISIDRO SAN PEDRO XALPA,XALPA,19.3111259961,19.3111259961
372,3300000,0,2,2,2,NARVARTE PONIENTE,DEPARTAMENTO NARVARTE ALCALDIA BENITO JUAREZ,BENITO JUAREZ,19.3296058799,19.3296058799
373,1200000,0,1,1,0,LAGUNILLA,DEPARTAMENTO ALCALDIA CUAUHTEMOC CIUDAD DE MEXICO,CUAUHTEMOC,19.3200700913,19.3200700913
374,3800000,0,2,2,1,SAN JERONIMO LIDICE,HERMOSO DEPARTAMENTO EN VENTA EN SAN JERONIMO LIDICE,,,
375,4980000,100,2,2,2,GRANADA,VENTA DEPARTAMENTO 2 RECAMARAS EN PARQUES POLANCO CON 2 TERRAZAS,GRANADA,19.4399132456,19.4399132456
376,7850000,122,3,2,2,ANAHUAC I SECC,VENTA DEPARTAMENTO EN BE GRAND ALTO POLANCO TORRE 3 (3 RECS.): A ESTRENAR,ANAHUAC I,19.4471950354,19.4471950354
377,6291800,179,2,2,2,CONTADERO,"DEPARTAMENTO EN VENTA EN VISTA AL BOSQUE, CUAJIMALPA, 2 RECAMARAS.",,,
378,11800000,0,2,2,0,CHAPULTEPEC MORALES,"EN EXCLUSIVA POLANCO CALLE LAMARTINE, DEPARTAMENTO EXTERIOR A LA VENTA (JS)",LA VENTA,19.3196157598,19.3196157598
379,12600000,0,3,3,0,LOMAS DE CHAPULTEPEC VIII SECC,LOMAS DE CHAPULTEPEC  EN EXCLUSIVA DEPARTAMENTO PH A LA VENTA EN MONTE CHIMBORAZO  (AO/JS),LA VENTA,19.3196157598,19.3196157598
380,5990000,0,3,4+,0,SANTA CECILIA,"CASA EN VENTA EN COYOACAN, CERCANO A COAPA.",SANTA CECILIA,19.2791694024,19.2791694024
381,3990000,82,2,2,2,ANAHUAC I SECC,EXCELENTE DEPARTAMENTO EN VENTA EN TORRE CAPITOLIO.,ANAHUAC I,19.4471950354,19.4471950354
382,7890000,500,4,3,4+,SAN LORENZO ATEMOAYA,HERMOSA Y AMPLIA CASA RODEADA DE NATURALEZA AL SUR DE LA CIUDAD,SAN LORENZO,19.2791265995,19.2791265995
383,6470000,0,3,1,1,VERONICA ANZURES,PENTHOUSE EN VENTA EN VERONICA ANZURES,VERONICA ANZURES,19.4364110927,19.4364110927
384,4500000,122,2,2,0,TORRE BLANCA,PROPIEDAD EN LAGO IZABAL,TORRE BLANCA,19.4574907732,19.4574907732
385,54500000,1340,6+,4+,4+,JARDINES DEL PEDREGAL,JARDINES DEL PEDREGAL,JARDINES DEL PEDREGAL,19.3059286486,19.3059286486
386,1250000,252,3,4+,1,CHAPULTEPEC MORALES,CASA UNICA EN CALLE LOPE DE VEGA   POLANCO,,,
387,3680000,0,3,2,2,SAN PEDRO DE LOS PINOS,"DEPARTAMENTO EN VENTA, PRIVANZA SAN ANTONIO, SAN PEDRO DE LOS PINOS",SAN PEDRO DE LOS PINOS,19.3888622721,19.3888622721
388,35000000,0,3,3,2,POLANCO V SECC,"EN VENTA AMPLISIMO DEPARTAMENTO EN RUBEN DARIO, POLANCO",,,
389,7500000,0,2,2,0,HIPODROMO,COL. CONDESA EN EXCLUSIVA DEPARTAMENTO EXTERIOR A LA VENTA EN AV. NUEVO LEON (LG),CONDESA,19.4147504858,19.4147504858
390,3980000,0,2,1,0,ANZURES,VENTA DEPARTAMENTO COL ANZURES,ANZURES,19.4314355481,19.4314355481
391,6100000,442,5,3,3,EL SIFON,OPORTUNIDAD CASA EN VENTA,EL SIFON,19.3714995589,19.3714995589
392,3100000,93,3,3,2,COL DEL GAS,"DEPARTAMENTO EN VENTA EN PARQUE JARDIN, COL. DEL GAS, 3 RECAMARAS.",DEL GAS,19.4703443076,19.4703443076
393,1850000,85,2,1,1,COAPA,"VENDE DEPARTAMENTO, 2 RECAMARAS, EX HACIENDA COAPA, TLALPAN",EX HACIENDA COAPA,19.3101593873,19.3101593873
394,5700000,0,3,3,3,MIGUEL HIDALGO 4TA SECC,VENTA DE CASA NUEVA EN MIGUEL HIDALGO TLALPAN A 5 MIN DE UPN 15 MINDE  PLAZA COMERCIAL PERISUR,MIGUEL HIDALGO,19.4359898482,19.4359898482
395,850000,0,2,1,1,AGRICOLA METROPOLITANA,VENTA DEPARTAMENTO,AGRICOLA METROPOLITANA,19.2908559361,19.2908559361
396,3950000,0,2,2,1,MIGUEL ALEMAN,"ULTIMOS DEPARTAMENTOS, GALICIA 382, MIGUEL ALEMAN, CDMX, 2 RECAMARAS.",MIGUEL ALEMAN,19.38979443,19.38979443
397,8630321,0,3,2,2,MIGUEL ALEMAN,"ULTIMOS DEPARTAMENTOS, GALICIA 382, MIGUEL ALEMAN, CDMX, 3 RECAMARAS.",MIGUEL ALEMAN,19.38979443,19.38979443
398,2700000,65,2,1,3,ARGENTINA PONIENTE,INCREIBLE DEPARTAMENTO EN PUERTA TOREO,,,
399,14900000,0,2,2,0,POLANCO IV SECC,"POLANCO, CALLE GALILEO, DEPARTAMENTO PH PARA ESTRENA A LA VENTA (DM)",LA VENTA,19.3196157598,19.3196157598
400,7639585,0,2,2,2,ROMA NTE.,"DEPARTAMENTO  EN VENTA, GUANAJUATO 158  EN ROMA NORTE, CDMX,  2 RECAMARAS.",,,
401,7400000,0,2,2,0,REFORMA SOC,"EXCLUSIVA LOMAS DE CHAPULTEPEC, DEPARTAMENTO CON BALCON A LA VENTA EN AV TECAMACHALCO  (JS)",LA VENTA,19.3196157598,19.3196157598
402,12901458,0,3,2,3,ROMA NTE.,"DEPARTAMENTO  EN VENTA, GUANAJUATO 158  EN ROMA NORTE, CDMX,  3 RECAMARAS.",,,
403,5452850,0,2,2,2,ROMA NTE.,"DEPARTAMENTO  EN VENTA, GUANAJUATO 158  EN ROMA NORTE, CDMX,  2 RECAMARAS.",,,
404,11675527,0,3,2,2,ROMA NTE.,"DEPARTAMENTO  EN VENTA, GUANAJUATO 158  EN ROMA NORTE, CDMX,  3 RECAMARAS.",,,
405,13322205,0,3,2,3,ROMA NTE.,"DEPARTAMENTO  EN VENTA, GUANAJUATO 158  EN ROMA NORTE, CDMX,  3 RECAMARAS.",,,
406,11502061,0,2,2,2,ROMA NTE.,"DEPARTAMENTO  EN VENTA, GUANAJUATO 158  EN ROMA NORTE, CDMX,  2 RECAMARAS.",,,
407,16800000,0,4,3,3,INSURGENTES CUICUILCO,"CASA EN VENTA EN INSURGENTES CUICUILCO, COYOACAN RCV-4289",INSURGENTES CUICUILCO,19.3073791598,19.3073791598
408,38900000,700,3,4+,0,LOMAS DE BEZARES,"EN EXCLUSIVA LOMAS DE BEZARES, EXCELENTE CASA A LA VENTA EN CALLE LADERA (AO)",LOMAS DE BEZARES,19.3924448773,19.3924448773
409,12650000,0,2,2,0,LOMAS DE CHAPULTEPEC III SECC,"LOMAS DE CHAPULTEPEC, DEPARTAMENTO CON TERRAZA, A LA VENTA EN SIERRA MOJADA (JS)",LA VENTA,19.3196157598,19.3196157598
410,12400000,0,2,2,0,BOSQUES DE LAS LOMAS,EN EXCLUSIVA DEPARTAMENTO EN BOSQUE DE LAS LOMAS BAJA PRECIO DE VENTA  (DM),BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
411,7581000,0,2,2,2,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
412,5339000,0,2,2,1,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
413,4221000,0,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
414,4275000,0,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
415,4623000,0,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
416,2142000,60,2,1,1,MOCTEZUMA 2DA SECC,"DEPARTAMENTO EN PREVENTA EN IDILICA VIAS 7, VENUSTIANO CARRANZA, CDMX 2 RECAMARAS.",VENUSTIANO CARRANZA,19.43921016,19.43921016
417,16000000,369,3,3,4+,SAN JERONIMO LIDICE,CASA EN VENTA SAN JERONIMO LIDICE,,,
418,9307000,0,3,3,3,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
419,5104000,0,2,2,1,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
420,6902000,0,2,2,2,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
421,6381000,0,2,2,2,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
422,6309000,0,2,2,2,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
423,7561000,0,2,2,3,CODIGO 2,"DEPARTAMENTO  EN PREVENTA EN MORENA 4  EN BENITO JUAREZ, CDMX,  2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
424,6000000,0,3,2,2,NARVARTE PONIENTE,HERMOSO DEPARTAMENTO EN VENTA EN LA NARVARTE,,,
425,11250000,0,3,3,3,BOSQUES DE LAS LOMAS,VENTA DEPARTAMENTO BOSQUE DE LAS LOMAS,BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
426,32000000,848,4,4+,4+,BOSQUES DE LAS LOMAS,CASA EN VENTA EN BOSQUES DE LAS LOMAS,BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
427,2428000,70,2,2,1,COL DEL GAS,"DEPARTAMENTO EN VENTA EN VISTA ALTA  EN AZCAPOTZALCO, CDMX 2 RECAMARAS.",DEL GAS,19.4703443076,19.4703443076
428,3097000,82,2,2,1,COL DEL GAS,"DEPARTAMENTO EN VENTA EN VISTA ALTA  EN AZCAPOTZALCO, CDMX 2 RECAMARAS.",DEL GAS,19.4703443076,19.4703443076
429,8890000,167,2,3,1,ROMA SUR,DEPARTAMENTO EN VENTA EN HIPODROMO CONDESA CUAUHTEMOC,HIPODROMO CONDESA,19.4093352026,19.4093352026
430,5500000,190,4,3,1,NAPOLES,VENTA DE DEPARTAMENTO NAPOLES BENITO JUAREZ,BENITO JUAREZ,19.3296058799,19.3296058799
431,2150000,63,2,1,1,LAGUNILLA,VENTA DE DEPARTAMENTO CENTRO CUAUHTEMOC,CUAUHTEMOC,19.3200700913,19.3200700913
432,4590000,4000,2,2,3,XOCO,DEPARTAMENTO EN VENTA EN XOCO EN ATMOSFERA COYOACAN BENITO JUAREZ,BENITO JUAREZ,19.3296058799,19.3296058799
433,2532770,66,2,2,2,PORTALES NTE,VENTA DEPARTAMENTO EN  PORTALES BENITO JUAREZ NUEVO,BENITO JUAREZ,19.3296058799,19.3296058799
434,8300000,300,3,2,2,LOMAS DE LAS AGUILAS,SUR LAS AGUILAS CASA EN VENTA,LOMAS DE LAS AGUILAS,19.3465007437,19.3465007437
435,2169000,72,2,2,1,GRANJAS MEXICO,"DEPARTAMENTO EN VENTA ENTREGA INMEDIATA EN PRIVALTA  EN IZTACALCO , CDMX 2 RECAMARAS.",,,
436,4376300,108,3,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN VENTA EN VIVALTO  EN BENITO JUAREZ, CDMX 3 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
437,4216000,60,2,2,1,SAN JOSE INSURGENTES,DEPARTAMENTO EN VENTA EN AVENIDA REVOLUCION,SAN JOSE,19.2716370692,19.2716370692
438,3880000,65,2,2,0,ROMA NTE.,VENTA DE DEPARTAMENTO EN EL CORAZON DELA CIUDAD,,,
439,3960000,150,3,2,3,SANTIAGO SUR,CASA EN VENTA EN IZTACALCO CIUDAD DE MEXICO,SANTIAGO SUR,19.3877008951,19.3877008951
440,1840000,65,2,2,1,GRANJAS MEXICO,"DEPARTAMENTO EN VENTA ENTREGA INMEDIATA EN PRIVALTA  EN IZTACALCO , CDMX 2 RECAMARAS.",,,
441,4170000,108,3,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN VENTA EN VIVALTO  EN BENITO JUAREZ, CDMX 3 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
442,488200,105,3,3,2,JUAREZ,"CASAS DESDE $690,000 DEPARTAMENTOS DESDE $,488 200 2 Y 3 RECAMARAS A 40 MIN DE LA CDMX",JUAREZ,19.4270038256,19.4270038256
443,1250000,105,3,3,2,CENTRO HISTORICO DE LA CDAD. DE MEXICO,"DESCUENTOS HASTA  $106,900 CASAS RESIDENCIALES  DESDE $1,250,000 CON ALBERCA A 40 MIN DE LA CDMX",,,
444,6500000,80,3,2,0,ROMA NTE.,"CASA 3 REC; ROMA NORTE, MERIDA 212",,,
445,2665000,62,2,2,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
446,8300000,127,3,2,2,LETRAN VALLE,"CASA EN LETRAN VALLE,  MITLA  3 RECAMARAS",LETRAN VALLE,19.3761321539,19.3761321539
447,2700000,65,2,2,1,COAPA,"DEPARTAMENTO EN TENORIOS, RESIDENCIAL MIRAMONTES",TENORIOS,19.3315376788,19.3315376788
448,3300000,77,2,1,1,CODIGO 2,"DEPARTAMENTO EN ROMA SUR, HERMOSILLO 9",HERMOSILLO,19.3477290785,19.3477290785
449,3950000,85,2,2,1,NARVARTE ORIENTE,"DEPARTAMENTO EN NARVARTE, MITLA 51, OPORTUNIDAD",,,
450,2698000,66,2,1,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
451,2675000,62,2,2,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
452,2714000,62,2,1,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
453,1992000,66,2,1,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
454,2777000,62,2,2,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
455,2682000,62,2,2,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
456,2742000,63,2,2,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ERAZO 116, DOCTORES, 2 RECAMARAS",,,
457,4964750,147,3,3,2,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 3 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
458,2406960,71,2,1,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 2 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
459,2328536,70,2,2,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 2 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
460,14500000,0,3,2,2,LOMAS DE SANTA FE,VENTA INCREIBLE DEPARTAMENTO CON TERRAZA AMSTERDAM CITY STA FE,SANTA FE,19.3892631023,19.3892631023
461,4200000,112,3,2,2,NARVARTE ORIENTE,DEPARTAMENTO EN VENTA EN NARVARTE ORIENTE,,,
462,14000000,0,3,3,0,LOMAS DEL CHAMIZAL,"BOSQUES DE LAS LOMAS BOSQUE ALTO, DEPARTAMENTO EN  VENTA  (AO)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
463,2242213,64,2,2,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 2 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
